8512671	40.8200	-72.5617	T	Shinnecock Bay entrance, NY
8512735	40.9350	-72.5817	T	South Jamesport, NY
8512769	40.8186	-72.5866	T	Shinnecock Yacht Club, Penniman Creek, NY
8512987	40.9817	-72.6450	T	Northville, NY
8513388	40.7867	-72.7500	T	Moriches Coast Guard Station, NY
8513398	40.7644	-72.7560	T	Moriches Inlet, NY
8513825	40.7383	-72.8683	T	Smith Point Bridge, Narrow Bay, NY
8514322	40.7500	-73.0000	T	Patchogue, NY
8514421	40.9633	-73.0400	T	Mount Sinai Harbor, NY
8514422	40.9650	-73.0433	T	Cedar Beach, NY
8514560	40.9500	-73.0767	T	Port Jefferson, NY
8514594	40.9717	-73.0917	T	Port Jefferson Harbor entrance, NY
8514779	40.6493	-73.1506	T	Seaview Ferry Dock, NY
8514783	40.7233	-73.1517	T	Great River, Connetquot River, NY
8514961	40.6567	-73.2050	T	West Fire Island, NY
8515014	40.6350	-73.2200	T	Fire Island Light, NY
8515102	40.7167	-73.2400	T	Bay Shore, Watchogue Creek Entrance, NY
8515186	40.6267	-73.2600	T	Fire Island Coast Guard Station, NY
8515228	40.6333	-73.2933	T	Democrat Point, Fire Island Inlet, NY
8515336	40.6400	-73.2950	T	Oak Beach, NY
8515421	40.6850	-73.3150	T	Babylon, NY
8515586	40.9000	-73.3533	T	Northport, Northport Bay, NY
8515764	40.6200	-73.3950	T	Gilgo Heading, NY
8515786	40.9533	-73.4000	T	Eatons Neck Point, NY
8515864	40.6550	-73.4183	T	Amityville, NY
8515921	40.9100	-73.4317	T	Lloyd Harbor, Huntington Bay, NY
8516055	40.6667	-73.4683	T	Biltmore Shores, South Oyster Bay, NY
8516061	40.8733	-73.4700	T	Cold Spring Harbor, NY
8516155	40.6233	-73.5017	T	Green Island, NY
8516201	40.8667	-73.5167	T	Oyster Bay Harbor, NY
8516211	40.6633	-73.5200	T	Bellmore, Bellmore Creek, NY
8516221	40.6200	-73.5233	T	Cuba Island, NY
8516225	40.6033	-73.5250	T	Deep Creek Meadow, NY
8516299	40.9033	-73.5500	T	Bayville Bridge, NY
8516315	40.6233	-73.5550	T	Neds Creek, NY
8516385	40.5867	-73.5783	T	Jones Inlet (Point Lookout), NY
8516402	40.5939	-73.5840	T	Point Lookout (marina), Jones Inlet, NY
8516411	40.6333	-73.5867	T	Freeport, Baldwin Bay, NY
8516501	40.6333	-73.6167	T	Baldwin, Parsonage Cove, Hempstead Bay, NY
8516601	40.6000	-73.6500	T	Long Beach (Inside), NY
8516607	40.8346	-73.6524	T	Harry Tappen Marina, Hempstead Harbor, NY
8516614	40.8633	-73.6550	T	Glen Cove, Hempstead Harbor, NY
8516661	40.6300	-73.6700	T	Bay Park, Hewlett Bay, NY
8516663	40.5963	-73.6551	T	Long Beach, Bridgewater Yacht Club, New York, NY
8516745	40.6200	-73.6983	T	Woodmere, Brosewere Bay, NY
8516761	40.8317	-73.7033	T	Port Washington, Manhasset Bay, NY
8516881	40.5950	-73.7433	T	East Rockaway Inlet, Atlantic Beach, NY
8516891	40.6350	-73.7467	T	Norton Point, Head of Bay, NY
8516925	40.6167	-73.7583	T	Motts Basin, NY
